127.03,63.085,56.864,47.294,36.237,-14.129,-46.788,29.337,16.895,42.796,6.9007,8.1402,17.196,-0.0004743,29.337,4.4804,12.819,-4.8581,1.0392,9.0148,-124.24,-61.132,-55.458,-46.094,-35.54,14.28,47.087,-29.337,-16.895,-42.796,-6.8457,-8.0597,-16.988,0.0004743,-29.337,-4.4707,-12.612,4.8798,-1.0352,-8.8784,190.11,35.899,10.485,0.0001258,0.00047463,-6.3188,6.32,0.74956,-0.22338,1.799,5.1391,11.077,-3.0804,1.7024,15.43,4.1758,2.7086,7.5215,-8.4459,3.6764,3.6159,3.466,-2.2099,0.94101,2.2505,8.9942,-3.5638,0.54354,0.27198,-3.3347,-6.0709,-10.132,4.7695,-0.24099,-11.049,-4.0606,-2.541,-7.1131,8.5608,-2.797,-3.5901,-3.0272,2.2606,-0.9374,-1.9728
129.2,63.984,59.417,48.977,36.548,-15.24,-52.372,20.677,12.244,37.256,5.5099,5.7073,14.588,-1.6685,22.345,3.8571,10.727,-1.0819,2.0876,5.7298,-126.32,-61.978,-57.88,-47.689,-35.84,15.412,52.747,-20.677,-12.244,-37.256,-5.4671,-5.6649,-14.428,1.6685,-22.345,-3.8498,-10.582,1.0879,-2.0775,-5.6689,193.18,36.51,32.114,0.00041186,1.6685,-6.0823,6.0835,0.81799,-0.82426,1.2771,4.9624,11.976,-4.2493,0.87538,15.086,4.4967,2.4923,7.7215,-7.6279,2.5134,3.2264,3.0311,-2.5932,0.804,2.4005,9.0524,-3.1105,1.031,1.1391,-2.7798,-5.8407,-10.796,5.1146,-0.11145,-11.667,-4.4071,-2.404,-7.4056,7.7259,-2.0061,-3.2068,-2.7233,2.6071,-0.79488,-2.2767
131.59,65.762,54.921,50.332,37.966,-9.1056,-52.145,11.732,11.664,37.875,4.9656,6.8613,19.77,-24.796,36.528,5.5832,12.372,-0.44867,3.5688,4.0777,-128.61,-63.642,-53.608,-48.971,-37.202,9.1749,52.517,-11.732,-11.664,-37.875,-4.9238,-6.8036,-19.499,24.796,-36.528,-5.5719,-12.184,0.45599,-3.5422,-4.0403,197.36,37.311,42.435,7.149,24.796,-6.345,6.3456,0.23607,-0.68652,1.3641,4.2134,11.851,-4.5965,0.77456,14.671,4.9806,2.3824,8.3306,-7.6554,2.75,2.7541,2.8407,-3.0759,0.66229,2.6352,9.6461,-2.9005,0.66087,1.2266,-2.6913,-5.3553,-10.679,4.9055,-0.080442,-11.174,-4.8931,-2.2623,-7.7969,8.7391,-1.4015,-2.7241,-2.441,3.0931,-0.63824,-2.559
128.98,65.413,54.987,51.005,38.43,-8.5039,-53.002,17.881,12.693,38.554,6.9011,6.6249,17.048,-12.102,29.983,10.067,10.742,-2.4218,2.434,4.9023,-126.11,-63.315,-53.673,-49.609,-37.648,8.5664,53.385,-17.881,-12.693,-38.554,-6.8425,-6.57,-16.84,12.102,-29.983,-10.035,-10.598,2.4319,-2.4208,-4.8546,194.39,36.708,26.56,0.0007691,12.102,-6.3808,6.3817,0.27283,-0.52742,1.4766,4.2425,11.762,-4.5053,0.86972,14.729,4.661,2.4973,7.9266,-8.0199,2.8529,3.1718,2.9168,-2.7146,0.78319,2.488,9.3208,-3.0261,0.63057,1.1752,-2.7489,-5.4017,-10.554,5.167,-0.047278,-11.118,-4.5382,-2.3832,-7.5168,8.359,-1.9413,-3.0854,-2.6093,2.7382,-0.77126,-2.3907
131.04,63.978,63.129,47.377,35.971,-20.664,-48.203,24.979,17.006,41.226,7.5573,6.3577,17.533,-13.252,38.231,1.8327,12.331,-5.5475,2.903,9.857,-128.08,-61.97,-61.394,-46.171,-35.284,20.974,48.521,-24.979,-17.006,-41.226,-7.4951,-6.3074,-17.317,13.252,-38.231,-1.8276,-12.137,5.5742,-2.8852,-9.6964,195.02,36.904,52.123,0.0003718,13.252,-6.303,6.3044,1.3452,-0.41781,1.6263,6.1947,11.291,-3.0623,1.9037,15.201,4.0517,2.3409,7.7053,-8.7682,4.4757,3.7545,3.6391,-2.0591,0.63637,2.1003,9.5271,-3.3227,1.3537,0.48536,-3.1898,-6.7174,-10.288,4.2925,-0.41868,-11.112,-3.9216,-2.2364,-7.2801,9.1755,-2.983,-3.7409,-3.2267,2.1216,-0.62026,-1.7733
132.51,65.307,61.439,50.562,37.09,-15.785,-56.615,11.411,12.533,36.783,7.0078,6.7537,17.048,-30.116,41.527,6.5135,11.648,-3.3433,2.3082,6.9765,-129.48,-63.217,-59.795,-49.188,-36.36,15.971,57.05,-11.411,-12.533,-36.783,-6.9484,-6.6969,-16.84,30.116,-41.527,-6.4981,-11.478,3.3572,-2.2962,-6.89,197.82,37.438,61.415,3.3126,30.116,-6.281,6.2812,0.95551,-0.63192,1.3517,5.3493,11.927,-4.1822,1.1295,14.697,4.6044,2.5138,7.8828,-8.1334,3.6636,3.1934,3.079,-2.6475,0.79561,2.4585,9.7101,-2.9579,1.3533,1.2132,-2.7842,-6.1878,-10.555,4.4698,-0.32449,-11.372,-4.48,-2.3956,-7.4738,9.7029,-1.9131,-3.1525,-2.7176,2.68,-0.78472,-2.2824
132.2,64.474,51.766,48.153,36.148,-7.9139,-50.645,13.652,11.164,37.505,4.646,8.0523,13.988,-16.667,30.319,9.0914,11.069,-0.82681,-0.42325,4.4152,-129.18,-62.437,-50.6,-46.907,-35.455,7.9674,50.996,-13.652,-11.164,-37.505,-4.6075,-7.9714,-13.839,16.667,-30.319,-9.065,-10.918,0.83415,0.4268,-4.3724,196.67,37.201,32.566,2.3932,16.667,-6.1379,6.1389,-0.0017721,-0.82758,1.2841,3.8011,11.833,-4.6247,0.66086,14.995,4.8974,3.0219,7.61,-7.2704,2.2422,2.8707,2.641,-2.9995,1.2535,2.7663,9.5234,-3.0377,0.27913,1.0166,-2.8296,-4.9859,-10.727,5.0281,-0.026751,-11.541,-4.8167,-2.8535,-7.316,7.8013,-1.3154,-2.8005,-2.3207,3.0167,-1.2503,-2.6793
128.13,63.716,53.222,48.152,36.598,-9.4618,-48.818,22.237,12.815,39.322,5.301,5.2796,13.853,-0.00011828,22.237,5.9838,10.063,-0.59184,2.1405,4.6303,-125.3,-61.725,-51.99,-46.907,-35.888,9.5345,49.144,-22.237,-12.815,-39.322,-5.259,-5.2423,-13.705,0.00011828,-22.237,-5.9706,-9.936,0.5978,-2.1299,-4.5867,191.85,36.227,10.305,3.1739e-05,0.00011829,-6.1612,6.1614,0.23124,-0.65903,1.4431,4.11,11.645,-4.1993,0.8586,15.209,4.6445,2.4912,7.7912,-7.4592,2.266,3.0924,2.8572,-2.7427,0.81362,2.5024,8.9861,-3.2531,0.32026,0.84097,-2.9394,-5.2455,-10.616,5.1932,-0.022757,-11.447,-4.5566,-2.4136,-7.4983,7.5485,-1.765,-3.0573,-2.5865,2.7566,-0.80407,-2.4135
125.25,63.374,60.821,48.348,37.147,-17.326,-47.395,24.862,14.324,39.586,7.5528,6.8965,15.893,-0.00022355,24.862,9.1418,7.2017,-2.9855,1.5818,3.4575,-122.54,-61.404,-59.212,-47.094,-36.416,17.546,47.703,-24.862,-14.324,-39.586,-7.4892,-6.8372,-15.711,0.00022355,-24.862,-9.1138,-7.1309,2.9964,-1.5753,-3.4309,188.62,35.59,11.051,0.00010946,0.00022364,-6.1434,6.1444,1.058,-0.65066,1.4704,5.3959,11.632,-3.6662,1.2291,15.288,4.2766,2.5711,7.5353,-7.7618,2.8707,3.5568,2.9864,-2.3178,0.84779,2.2186,8.5815,-3.3236,1.0928,0.85797,-2.905,-6.153,-10.66,4.8911,-0.1824,-11.478,-4.1432,-2.4478,-7.1767,7.8587,-2.242,-3.4822,-2.8356,2.3432,-0.84191,-2.1644
130.03,65.249,58.531,50.093,37.842,-13.203,-51.655,17.335,12.064,41.939,3.2039,8.0113,16.948,-10.493,27.828,8.8594,10.413,0.15152,1.0853,1.5694,-127.11,-63.163,-57.041,-48.746,-37.084,13.335,52.021,-17.335,-12.064,-41.939,-3.1725,-7.9323,-16.741,10.493,-27.828,-8.8347,-10.28,-0.14329,-1.0806,-1.5525,195.28,36.902,39.895,0.77516,10.493,-6.2314,6.2333,0.60232,-0.91536,1.2796,4.6624,12.4,-4.8012,0.53261,15.199,5.1807,2.8255,8.0206,-7.2376,1.8078,2.5699,2.447,-3.2957,1.0612,2.87,9.3158,-2.9273,1.0512,1.4116,-2.6253,-5.6432,-11.246,5.4299,0.20723,-10.983,-5.115,-2.6612,-7.613,7.4984,-1.0283,-2.5042,-2.1644,3.315,-1.057,-2.8356
