131.25,64.559,62.923,49.53,36.557,-18.407,-54.574,15.735,11.987,38.323,6.0085,7.1275,12.129,-14.765,30.5,10.282,6.1446,-2.0247,-0.47367,2.4223,-128.27,-62.518,-61.199,-48.213,-35.849,18.654,54.98,-15.735,-11.987,-38.323,-5.9597,-7.0625,-12.01,14.765,-30.5,-10.248,-6.0929,2.0334,0.47711,-2.4028,195.81,37.044,54.454,0.096287,14.765,-6.0719,6.075,1.1204,-0.98143,1.1652,5.4605,12.382,-4.5037,0.78039,15.121,4.6481,2.9486,7.3922,-7.5148,2.4908,3.1641,2.5815,-2.7255,1.2132,2.5683,9.3246,-2.9549,1.5295,1.3888,-2.6652,-6.1471,-11.101,5.0241,-0.048502,-11.529,-4.546,-2.8132,-7.1582,7.9558,-1.5511,-3.0745,-2.4715,2.746,-1.21,-2.5285
133.17,64.092,58.328,48.484,35.322,-14.581,-55.327,11.35,10.616,36.057,4.1577,8.3517,19.884,-20.601,31.951,7.8794,9.6692,-2.0478,2.188,1.8249,-130.11,-62.08,-56.846,-47.221,-34.661,14.738,55.743,-11.35,-10.616,-36.057,-4.1236,-8.2679,-19.613,20.601,-31.951,-7.8588,-9.5515,2.0573,-2.1768,-1.8094,197.27,37.351,51.945,2.7706,20.601,-5.9921,5.9923,0.66169,-0.98013,1.1327,4.7387,12.213,-4.5826,0.69924,15.071,4.7989,2.6166,8.0313,-7.3287,2.455,2.9496,2.7513,-2.9051,0.84225,2.5303,9.5144,-2.9957,0.96162,1.2236,-2.7743,-5.6534,-10.901,4.8737,-0.12525,-11.84,-4.7275,-2.4422,-7.4982,8.0968,-1.4247,-2.8949,-2.5011,2.9275,-0.83217,-2.4989
124.82,61.009,59.493,46.639,34.333,-17.62,-51.834,22.162,12.772,36.622,6.5853,8.3878,15.45,-2.5198e-05,22.162,5.285,7.0166,-2.3517,-0.066471,3.4811,-122.13,-59.184,-57.954,-45.473,-33.708,17.845,52.199,-22.162,-12.772,-36.622,-6.5342,-8.3019,-15.279,2.5198e-05,-22.162,-5.273,-6.9485,2.3596,0.068847,-3.4547,185.82,35.079,0.00096126,1.5678e-05,2.5199e-05,-5.7884,5.7886,0.99101,-0.76064,1.3441,5.2399,11.756,-3.7093,1.1352,15.682,4.134,2.8591,7.2201,-7.3963,2.7092,3.6233,3.0376,-2.2085,1.0803,2.161,8.1687,-3.5707,0.86836,0.70239,-3.1063,-5.9848,-10.605,4.6871,-0.3039,-12.332,-4.0269,-2.6803,-6.8829,7.4841,-2.2094,-3.5915,-2.8928,2.2269,-1.0781,-2.1072
128.6,62.804,55.21,45.628,35.344,-14.044,-43.621,28.451,16.391,43.398,5.3687,7.261,19.943,-0.00068487,28.452,2.6216,9.0836,-2.7854,3.2359,3.5975,-125.74,-60.869,-53.884,-44.51,-34.68,14.192,43.883,-28.451,-16.391,-43.398,-5.3284,-7.1973,-19.672,0.00068487,-28.452,-2.6163,-8.9759,2.7958,-3.214,-3.5696,191.4,36.168,14.033,0.00016211,0.00068538,-6.2174,6.2187,0.63325,-0.42319,1.6989,4.8547,11.176,-3.2145,1.5173,15.623,4.3403,2.3444,7.8953,-7.8893,3.0857,3.3825,3.1319,-2.4317,0.61181,2.154,9.1054,-3.5378,0.32273,0.21905,-3.3372,-5.7975,-10.348,4.8036,-0.14597,-11.121,-4.2559,-2.2118,-7.362,7.9894,-2.2634,-3.3683,-2.9028,2.4559,-0.592,-2.0972
133.91,64.744,58.783,48.252,35.907,-15.262,-52.018,11.644,12.283,38.59,5.7811,8.2816,19.032,-28.159,39.803,7.4721,14.895,-1.253,1.847,6.731,-130.82,-62.69,-57.278,-47.001,-35.223,15.435,52.388,-11.644,-12.283,-38.59,-5.7325,-8.1986,-18.78,28.159,-39.803,-7.4534,-14.626,1.261,-1.8384,-6.6474,198.66,37.623,60.363,9.2109,28.159,-6.1697,6.1709,0.70931,-0.81753,1.291,5.0175,11.926,-4.1826,1.0234,15.022,4.9152,2.7002,8.0971,-7.612,3.132,2.8551,3.0228,-2.9945,0.9275,2.7208,9.797,-2.9987,1.0132,1.0256,-2.8622,-5.8927,-10.761,4.48,-0.25279,-11.391,-4.8133,-2.5275,-7.6011,8.9816,-1.5296,-2.8055,-2.4494,3.0133,-0.91966,-2.5506
121.74,62.398,54.437,49.526,37.152,-9.3687,-52.161,25.359,14.607,38.086,8.2902,6.1894,11.766,-0.00010748,25.359,5.2117,4.0149,-3.9921,0.20287,4.3729,-119.18,-60.487,-53.151,-48.211,-36.421,9.4425,52.53,-25.359,-14.607,-38.086,-8.2188,-6.1395,-11.655,0.00010748,-25.359,-5.1995,-3.9849,4.0072,-0.20078,-4.3364,184.14,34.681,0.00016009,6.2133e-05,0.00010752,-6.1992,6.2002,0.45029,-0.19502,1.7242,4.4505,11.198,-3.6353,1.3322,15.216,3.9682,2.7027,7.0576,-8.206,3.296,3.8493,3.1019,-1.9833,0.99887,2.0364,8.178,-3.6217,0.32742,0.58834,-3.16,-5.5831,-10.034,4.9101,-0.24119,-11.657,-3.8187,-2.5989,-6.8394,8.3144,-2.6387,-3.8167,-3.0379,2.0187,-0.99697,-1.9621
122.44,64.072,53.727,49.645,39.053,-8.4473,-44.956,31.112,17.915,46.053,7.4308,9.4918,18.621,-0.00018398,31.112,8.1793,11.176,-4.6498,0.45877,6.5666,-119.86,-62.056,-52.474,-48.324,-38.245,8.5116,45.233,-31.112,-17.915,-46.053,-7.3678,-9.3842,-18.383,0.00018398,-31.112,-8.1562,-11.019,4.6707,-0.45609,-6.4897,186.52,35.119,0.00037526,9.0759e-05,0.00018405,-6.6277,6.6288,0.36314,0.11052,2.0905,4.6277,10.902,-3.1901,1.6696,15.32,4.3877,2.8755,7.5579,-8.6193,3.5277,3.4544,3.1535,-2.4069,1.0515,2.3388,8.6976,-3.6076,0.26926,0.30376,-3.2864,-5.7847,-10.026,5.0916,-0.026359,-10.324,-4.2559,-2.6515,-7.0896,8.7391,-2.541,-3.3931,-2.8178,2.4559,-1.0491,-2.1822
129.64,63.812,56.846,47.546,36.272,-13.857,-47.668,29.125,18.022,42.845,9.3264,6.5291,14.114,-6.3378,35.463,4.4446,4.927,-5.504,1.0328,5.7708,-126.74,-61.813,-55.44,-46.331,-35.573,14.004,47.979,-29.125,-18.022,-42.845,-9.2399,-6.4752,-13.967,6.3378,-35.463,-4.4342,-4.8861,5.5298,-1.0291,-5.7125,193.45,36.569,28.307,0.0001132,6.3378,-6.446,6.4467,0.79978,-0.090583,1.8716,5.1722,10.902,-2.9889,1.9172,15.223,3.9135,2.5763,7.171,-8.9168,4.2617,3.9556,3.2646,-1.872,0.86414,1.9412,9.4768,-3.5006,0.49691,0.18412,-3.3985,-6.1144,-9.9235,4.6551,-0.25029,-10.841,-3.7324,-2.4641,-6.8804,9.1099,-2.9762,-3.928,-3.1775,1.9324,-0.86083,-1.8225
121.08,62.061,46.36,48.426,36.998,-1.7756,-48.317,27.58,15.885,42.061,6.938,6.4263,14.59,-6.1309e-05,27.58,5.1479,11.377,-3.5426,1.3935,8.0382,-118.55,-60.169,-45.428,-47.169,-36.272,1.7897,48.634,-27.58,-15.885,-42.061,-6.8818,-6.3737,-14.431,6.1309e-05,-27.58,-5.1365,-11.213,3.5563,-1.388,-7.928,183.14,34.468,5.725e-05,3.9871e-05,6.1318e-05,-6.3495,6.3503,-0.35243,0.1143,2.0153,3.6626,10.736,-3.4391,1.4526,15.449,4.2831,2.5983,7.5399,-8.2388,3.2996,3.4967,3.2612,-2.3334,0.88895,2.3112,8.2428,-3.8484,-0.38181,0.10358,-3.4666,-4.9529,-9.7344,4.9392,-0.16244,-11.2,-4.1654,-2.489,-7.2272,8.348,-2.524,-3.4666,-2.9132,2.3654,-0.88396,-2.0868
132.08,65.745,60.367,49.356,37.784,-15.845,-48.91,14.375,13.356,40.333,5.1974,7.4354,19.343,-25.641,40.016,7.5995,14.759,-2.1386,2.8096,6.6345,-129.07,-63.626,-58.781,-48.047,-37.028,16.031,49.239,-14.375,-13.356,-40.333,-5.154,-7.3679,-19.083,25.641,-40.016,-7.5803,-14.494,2.149,-2.7925,-6.5531,197.82,37.422,58.5,6.9997,25.641,-6.3498,6.3512,0.8402,-0.75604,1.3771,5.2276,11.879,-4.1452,1.0973,14.878,4.93,2.5225,8.2377,-7.8023,3.222,2.8362,3.0376,-3.0148,0.78216,2.6918,9.7182,-2.9102,1.2241,1.1366,-2.7257,-6.0677,-10.842,4.5803,-0.18587,-10.96,-4.8391,-2.3822,-7.7252,8.9588,-1.6015,-2.7852,-2.4738,3.0391,-0.76661,-2.5262
