136.57,72.34,37.82,67.877,62.642,51.457,59.346,-6.6651,24.31,25.964,24.71,14.181,-0.00013894,24.71,38.004,-3.7246e-05,5.7554,13.458,7.2006,1.3874,3.2328,4.4929,2.5906,-4.1916,5.5074,4.7041,14.586,7.0527,-1.625,5.9907,5.381,2.5583,2.2521,5.1258,-2.8848,20.289,8.1244,9.2684,4.7893,0.57112,19.787,-133.38,-70.205,-37.052,-67.294,-60.926,-50.031,-58.92,6.7302,-24.155,-25.873,-24.71,-14.181,0.00013894,-24.71,-38.004,3.7246e-05,-5.7126,-13.325,-7.1466,-1.3827,-3.2267,-4.4699,-2.5863,4.1996,-5.4706,-4.6916,-14.488,-7.0067,1.6257,-5.9506,-5.3435,-2.5488,-2.241,-5.0457,2.8959,-20.289,-7.9768,-8.9914,-4.7322,-0.56697,-19.722,208.91,35.631,15.338,3.3151,0.00013896,3.7248e-05,-6.327,6.3272,3.1332,1.7449,0.46429,0.39388,-12.556,8.9927,-1.2564,-10.271,-3.941,1.2657,-8.8032,3.6425,16.563,-6.8091,2.3072,6.4773,3.3577,0.61813,1.4441,1.6722,0.72527,-2.6836,3.4819,4.4108,9.5454,4.3102,-1.8655,2.6556,2.3484,0.97454,0.99883,2.4196,-1.4401,6.8498,1.8394,1.8688,0.66044,0.33185,1.0832,10.056,-2.9449,-4.6677,-0.93859,2.3422,0.0019582,13.118,-10.905,0.0049743,9.6679,5.1607,-0.22956,8.9515,-3.011,-12.833,6.8679,-2.2181,-6.2139,-3.2441,-0.61386,-1.4218,-1.6253,-0.71639,2.6997,-3.3997,-4.3782,-9.3345,-4.2153,1.8668,-2.5745,-2.29,-0.95522,-0.97954,-2.3,1.4613,-5.1695,-1.5604,-1.3473,-0.55273,-4.676,-2.1738
141.31,72.426,36.306,67.694,63.336,48.636,53.818,-11.075,25.496,17.983,23.869,14.729,-5.1961,29.065,41.987,-0.0015469,7.2398,15.658,6.1156,1.0939,1.9046,7.1709,3.4546,-9.3947,12.566,9.539,12.088,6.253,1.1331,4.8576,7.3471,0.3191,0.94976,3.9794,-3.0335,20.598,8.0908,9.4621,5.0715,1.9177,18.745,-137.9,-70.286,-35.596,-67.114,-61.579,-47.361,-53.463,11.177,-25.327,-17.934,-23.869,-14.729,5.1961,-29.065,-41.987,0.0015469,-7.1741,-15.482,-6.0724,-1.0902,-1.9014,-7.1153,-3.4467,9.4258,-12.418,-9.5065,-12.012,-6.2146,-1.1325,-4.8274,-7.2833,-0.31697,-0.94594,-3.926,3.0451,-20.598,-7.9447,-9.1745,-5.0079,-1.9116,-18.687,213.74,36.538,41.589,16.536,5.1961,0.0015492,-6.3231,6.3247,3.1257,1.7243,0.60151,0.16881,-13.235,9.2443,-1.3685,-10.453,-3.8266,1.3205,-8.4875,3.5245,17.398,-7.6291,2.5178,6.9244,3.6025,0.78136,1.7116,1.9371,0.92375,-2.4921,3.5844,4.1849,9.391,4.2427,-1.9713,2.9185,2.1911,1.2576,1.0952,2.3798,-1.2913,6.77,1.8485,1.8893,0.67241,0.29339,1.0086,10.731,-2.9243,-4.8354,-0.92697,2.3838,-0.23084,13.55,-11.061,0.16096,9.7043,4.963,-0.20455,8.6768,-2.6577,-12.916,7.703,-2.3814,-6.5776,-3.5116,-0.77799,-1.6999,-1.8237,-0.90787,2.5543,-3.2543,-4.1001,-9.2287,-4.1636,1.9725,-2.8576,-2.0918,-1.2532,-1.0885,-2.3,1.3134,-5.0512,-1.5724,-1.3478,-0.55218,-4.6442,-2.1258
140.66,73.812,38.389,70.062,58.801,49.914,50.443,-0.82716,27.21,13.52,24.455,17.065,-15.333,39.788,45.263,-0.015254,9.9943,20.977,6.6294,1.0976,2.9602,6.89,3.1171,-10.957,13.081,8.5806,21.053,9.9676,-3.4618,3.8181,6.4235,1.2722,-3.2052,4.709,-7.9379,18.549,5.2556,5.2875,2.19,2.152,16.448,-137.27,-71.588,-37.595,-69.439,-57.288,-48.571,-50.127,0.86953,-27.016,-13.486,-24.455,-17.065,15.333,-39.788,-45.263,0.015254,-9.8744,-20.68,-6.5796,-1.0937,-2.9543,-6.838,-3.1105,10.999,-12.92,-8.5534,-20.878,-9.8869,3.4635,-3.7955,-6.3706,-1.2676,3.229,-4.6395,8.0059,-18.549,-5.1923,-5.1946,-2.1779,-2.1461,-16.403,214.47,36.625,32.799,20.216,15.333,0.015252,-6.7416,6.7423,3.5642,1.8285,0.13532,0.59608,-13.325,8.6502,-0.84946,-10.775,-3.2366,1.9209,-9.3217,4.8995,17.646,-8.6023,2.6719,7.2093,3.732,0.8228,1.8274,1.8983,0.89236,-2.5208,3.6636,4.0652,9.9078,4.461,-1.6696,3.0467,2.6218,1.401,1.6302,2.4037,-0.81508,5.4276,1.5798,1.5375,0.5602,0.026416,-0.11398,11.055,-3.0285,-5.0137,-0.90699,1.8131,-0.4493,13.504,-10.62,-0.28005,9.9729,4.4222,-0.4132,9.9398,-3.268,-12.511,8.6966,-2.4228,-6.6257,-3.6274,-0.81926,-1.8057,-1.7924,-0.87919,2.6047,-3.3047,-3.9943,-9.5304,-4.2947,1.6729,-3.001,-2.5395,-1.3916,-1.5886,-2.3,0.94478,-4.0621,-1.4602,-1.3627,-0.53727,-4.3769,-1.0507
141.82,72.461,36.08,67.337,69.324,48.546,54.386,-11.689,38.33,8.0254,23.482,15.149,-8.442,31.924,42.348,-0.0033626,8.8781,15.701,6.4241,-0.45275,2.2352,3.7206,1.7553,-6.5,8.0363,9.043,17.781,8.5594,-2.1134,5.6085,6.3833,0.8824,-1.2847,2.5399,-3.8306,19.518,7.151,8.5193,4.695,3.2608,16.311,-138.39,-70.319,-35.38,-66.763,-67.218,-47.275,-54.023,11.805,-37.947,-8.0056,-23.482,-15.149,8.442,-31.924,-42.348,0.0033626,-8.7812,-15.527,-6.3779,0.45527,-2.2314,-3.7031,-1.7528,6.5157,-7.9707,-9.0131,-17.649,-8.4976,2.1143,-5.5707,-6.3329,-0.87932,1.2906,-2.5104,3.8474,-19.518,-7.0365,-8.2864,-4.6409,-3.2508,-16.267,214.29,36.65,57.762,13.592,8.442,0.0033663,-6.2541,6.2556,3.0184,1.6497,1.1264,0.0075479,-13.467,9.9341,-1.3529,-10.692,-3.6584,1.4551,-8.5267,3.7704,17.494,-7.5948,2.8087,6.6665,3.559,1.0074,1.6618,1.8684,0.93283,-2.472,3.3502,4.23,9.6244,4.322,-1.859,2.9589,2.3336,1.2827,1.2709,2.3441,-1.0836,6.2034,1.7652,1.7916,0.64896,0.16023,0.52489,10.737,-2.8497,-4.7559,-0.87057,3.3365,-0.084578,13.808,-11.706,0.80607,9.8373,4.7563,-0.27365,8.8021,-2.7252,-12.939,7.6681,-2.6074,-6.3223,-3.4618,-1.0051,-1.6479,-1.8328,-0.92796,2.5035,-3.2035,-4.1521,-9.341,-4.1944,1.8608,-2.8827,-2.2552,-1.2764,-1.2605,-2.3,1.1158,-4.6725,-1.549,-1.3532,-0.54682,-4.5089,-1.6944
137.15,73.445,39.133,69.818,58.429,52.242,57.121,-1.5935,20.36,23.876,27.914,16.602,-2.9903,30.904,41.726,-0.00022382,8.5312,16.543,9.6684,0.26469,4.4169,6.0656,2.8108,-4.7506,7.4303,9.0007,15.678,7.4587,-2.4819,5.6778,4.9247,2.4438,-1.6787,2.2827,-3.9705,19.368,6.7533,8.6269,5.1947,0.68701,18.743,-133.93,-71.242,-38.31,-69.2,-56.937,-50.771,-56.724,1.6361,-20.251,-23.797,-27.914,-16.602,2.9903,-30.904,-41.726,0.00022382,-8.4423,-16.353,-9.5783,-0.26315,-4.4063,-6.0257,-2.8056,4.7605,-7.371,-8.9702,-15.567,-7.4075,2.4829,-5.6402,-4.8901,-2.4347,1.6879,-2.2562,3.9882,-19.368,-6.6502,-8.3873,-5.1286,-0.68328,-18.685,210.6,35.91,13.141,11.957,2.9903,0.00022387,-6.6772,6.6781,3.5145,1.8465,0.09092,0.77056,-12.599,8.5891,-1.0527,-10.477,-3.4213,1.7483,-9.5771,4.6124,16.815,-7.5802,2.6054,6.483,3.4051,0.82071,1.4156,1.653,0.67186,-2.7385,3.5906,4.5027,9.7995,4.4612,-1.6388,2.7759,2.715,1.1,1.4687,2.3396,-0.88675,5.9983,1.7629,1.8077,0.66814,0.16484,0.37805,10.489,-3.0465,-4.8769,-0.93841,1.767,-0.23688,13.061,-10.562,-0.33838,9.8341,4.9646,-0.3212,9.7703,-3.6211,-12.413,7.6532,-2.4207,-6.1096,-3.2156,-0.81932,-1.377,-1.5719,-0.66153,2.7582,-3.4582,-4.423,-9.5612,-4.3558,1.6408,-2.7,-2.6611,-1.0814,-1.4528,-2.3,0.92041,-4.491,-1.5681,-1.3568,-0.5432,-4.5067,-1.4915
138.62,72.308,36.791,66.702,67.936,49.781,56.635,-9.862,35.46,20.504,21.293,12.228,-0.00012811,21.293,38.15,-4.2398e-05,6.1169,12.26,4.0559,0.48665,1.2562,3.757,0.7924,-5.3362,8.0059,7.1472,9.7292,4.9952,0.5827,3.9801,5.5487,-0.53877,-0.33577,2.2529,-2.5916,15.493,6.0519,6.8413,3.5013,0.33032,15.204,-135.34,-70.177,-36.066,-66.14,-65.915,-48.446,-56.243,9.9523,-35.133,-20.442,-21.293,-12.228,0.00012811,-21.293,-38.15,4.2398e-05,-6.0679,-12.142,-4.0308,-0.48464,-1.254,-3.7391,-0.79142,5.3473,-7.9414,-7.1268,-9.6708,-4.9665,-0.58224,-3.9572,-5.5102,0.54122,0.33868,-2.2271,2.6,-15.493,-5.9694,-6.6901,-3.4713,-0.32715,-15.166,210.93,36.014,37.065,5.1299,0.00012813,4.2401e-05,-5.9395,5.9396,2.5673,1.3764,1.0108,-0.50499,-13.875,9.1078,-0.76871,-10.668,-4.2187,0.91483,-7.8072,2.6738,17.14,-7.0492,2.5631,6.7433,3.5932,0.86113,1.7404,1.9371,1.0006,-2.4014,3.2675,4.1208,9.3526,4.242,-1.9731,2.9342,2.2087,1.2881,1.2259,2.3386,-1.1178,5.4114,1.6544,1.6426,0.59852,0.040912,-0.19506,9.9601,-2.5764,-4.2333,-0.63134,3.0916,0.61761,14.318,-10.948,0.048159,9.9588,5.1334,-0.14886,7.9234,-2.2094,-13.35,7.1122,-2.4611,-6.512,-3.5404,-0.85932,-1.7322,-1.9006,-0.99862,2.4236,-3.1236,-4.0678,-9.2269,-4.1827,1.974,-2.8881,-2.1488,-1.2831,-1.2208,-2.3,1.1338,-4.4308,-1.4985,-1.3582,-0.54185,-4.4131,-0.99828
135.61,73.5,39.44,68.552,52.146,51.56,52.96,2.0545,12.787,21.242,32.422,18.593,-0.004358,32.427,44.684,-3.5344e-05,9.3465,19.254,8.7541,0.83143,4.536,4.803,2.2818,-5.0904,6.3772,4.6248,21.936,10.285,-4.2241,7.3577,5.9721,2.877,-4.1102,5.159,-9.3067,18.561,4.3847,4.776,2.3078,0.91699,17.699,-132.46,-71.292,-38.603,-67.955,-50.958,-50.127,-52.616,-2.0158,-12.745,-21.177,-32.422,-18.593,0.004358,-32.427,-44.684,3.5344e-05,-9.2414,-19.004,-8.6783,-0.82879,-4.5249,-4.7771,-2.2784,5.1015,-6.3302,-4.6125,-21.746,-10.198,4.2263,-7.2984,-5.9225,-2.8645,4.1478,-5.0781,9.3998,-18.561,-4.3393,-4.6992,-2.2944,-0.91346,-17.647,209.11,35.614,0.00022395,1.9073,0.0043578,3.5344e-05,-6.8862,6.8865,3.7923,2.036,-0.37179,1.0433,-12.517,8.0498,-0.73817,-10.682,-2.6968,2.2132,-9.968,5.2063,17.219,-8.0015,2.5809,6.7319,3.418,0.76237,1.4586,1.5615,0.60885,-2.7981,3.6251,4.4144,10.205,4.6413,-1.4037,2.9377,3.055,1.2179,1.8496,2.4207,-0.63683,5.2317,1.546,1.5097,0.56019,0.0084849,-0.2622,10.482,-3.236,-5.1129,-1.1896,0.93527,-0.62712,12.793,-10.042,-0.85815,9.9913,4.7617,-0.41845,10.159,-4.1095,-12.229,8.0829,-2.3624,-6.2392,-3.2586,-0.75998,-1.4179,-1.5089,-0.60194,2.8202,-3.5202,-4.3821,-9.7963,-4.4631,1.4082,-2.8179,-2.9777,-1.1924,-1.7839,-2.3,0.81452,-3.8702,-1.4602,-1.365,-0.53497,-4.3564,-0.87536
138.52,73.631,38.477,68.292,65.14,51.999,58.855,-4.531,31.95,21.936,23.582,14.325,-3.9966,27.579,42.189,-0.00059378,7.7208,14.618,4.5195,0.12515,1.2631,4.8433,1.9756,-7.0504,9.4595,4.8077,12.59,6.4043,0.51554,4.256,6.8794,0.85978,-0.5379,4.2066,-4.7483,17.752,6.1445,6.8337,3.4074,0.62274,17.181,-135.24,-71.42,-37.682,-67.701,-63.283,-50.543,-58.432,4.5855,-31.683,-21.868,-23.582,-14.325,3.9966,-27.579,-42.189,0.00059378,-7.6461,-14.462,-4.4908,-0.1233,-1.2609,-4.8159,-1.9726,7.0685,-9.3722,-4.7958,-12.51,-6.3643,-0.51512,-4.2304,-6.8221,-0.85649,0.54169,-4.1487,4.7734,-17.752,-6.0591,-6.6821,-3.3788,-0.61924,-17.132,212.15,36.203,35.377,16.572,3.9966,0.00059436,-6.4406,6.4416,3.1298,1.5771,0.66138,0.161,-13.569,9.0034,-0.93788,-10.582,-4.1511,1.1494,-8.6486,3.3806,17.297,-7.8419,2.695,6.8105,3.6175,0.93966,1.7571,1.9251,0.96936,-2.4366,3.3679,4.0824,9.4808,4.2948,-1.8913,3.0155,2.3201,1.3639,1.3376,2.3865,-1.0555,5.6746,1.6577,1.6432,0.59637,0.097188,0.074714,10.446,-2.7771,-4.5802,-0.74799,2.7417,0.32734,14.119,-10.935,0.035286,9.9012,5.2681,-0.093597,8.8223,-2.5995,-12.781,7.9201,-2.5397,-6.5027,-3.5571,-0.93798,-1.7487,-1.8694,-0.96338,2.473,-3.173,-4.0513,-9.3087,-4.2123,1.8922,-2.9639,-2.231,-1.3572,-1.331,-2.3,1.1035,-4.4044,-1.4964,-1.3577,-0.54229,-4.45,-1.2245
142.28,73.21,36.885,68.229,63.163,48.267,49.82,-5.6265,33.572,4.8473,23.953,16.356,-13.186,37.139,45.413,-0.033263,9.3188,17.388,5.0039,-0.021228,0.92778,3.3856,0.36059,-7.2989,8.7405,5.8141,21.257,10.392,-1.4302,5.7326,8.8763,1.878,-1.7003,2.6869,-4.3955,22.096,7.6599,10.018,6.1837,4.3696,17.795,-138.82,-71.021,-36.151,-67.639,-61.416,-47.01,-49.513,5.6902,-33.277,-4.8326,-23.953,-16.356,13.186,-37.139,-45.413,0.033263,-9.2127,-17.177,-4.9707,0.023312,-0.92575,-3.3702,-0.35989,7.3181,-8.6648,-5.7991,-21.08,-10.307,1.4308,-5.6923,-8.7844,-1.8708,1.7086,-2.6552,4.4175,-22.096,-7.5279,-9.6958,-6.0895,-4.3539,-17.742,215.49,36.845,48.772,17.824,13.186,0.03326,-6.6554,6.6556,3.5047,1.8757,0.48416,0.54076,-13.191,9.4546,-1.2845,-10.574,-3.5918,1.5901,-8.7985,4.0648,17.776,-8.3987,2.8217,6.9965,3.6872,1.0012,1.8174,1.9419,1.0105,-2.391,3.2986,4.0292,9.6996,4.328,-1.8795,3.1374,2.2711,1.456,1.2668,2.3474,-1.095,6.9336,1.8733,1.961,0.7238,0.29773,1.1758,11.204,-3.0757,-5.1369,-1.0479,2.4576,-0.65713,13.341,-11.365,0.46505,9.702,4.7337,-0.21095,9.2798,-2.651,-12.607,8.4885,-2.6012,-6.58,-3.6174,-0.99928,-1.81,-1.9105,-1.009,2.4295,-3.1295,-3.99,-9.3205,-4.1519,1.8808,-3.056,-2.1281,-1.4412,-1.2524,-2.3,1.137,-4.9712,-1.6238,-1.3542,-0.54581,-4.6218,-2.3118
141.22,71.685,35.567,67.584,60.71,48.128,54.814,-1.0761,35.217,17.087,21.861,13.144,-2.992,24.853,37.495,-0.00043043,6.6664,16.515,6.0047,2.0469,2.6145,4.6785,0.95924,-6.6597,8.6879,8.001,11.877,5.7765,-1.2048,2.204,4.536,0.44317,-1.6542,2.4551,-4.1177,14.666,5.3098,5.2198,2.0528,0.68408,14.018,-137.81,-69.59,-34.887,-67.006,-59.096,-46.88,-54.446,1.1151,-34.893,-17.04,-21.861,-13.144,2.992,-24.853,-37.495,0.00043043,-6.611,-16.323,-5.9634,-2.0376,-2.6099,-4.6533,-0.95827,6.6763,-8.6122,-7.9764,-11.802,-5.7414,1.2053,-2.1922,-4.5071,-0.44122,1.6626,-2.4269,4.1365,-14.666,-5.2457,-5.1298,-2.0421,-0.68092,-13.985,212.9,36.388,30.573,11.056,2.992,0.00043081,-5.9285,5.9296,2.6553,1.4993,0.32502,-0.34119,-13.413,8.2245,-0.031208,-10.805,-3.8205,1.2393,-8.1534,3.3768,16.985,-6.8533,2.2979,6.8643,3.5058,0.58273,1.6188,1.7726,0.82128,-2.5807,3.483,4.2622,9.5641,4.3541,-1.7968,2.7883,2.4838,1.1643,1.3802,2.3421,-0.97655,4.9965,1.5782,1.5325,0.55717,-0.0478,-0.54625,10.323,-2.6993,-4.4597,-0.71186,2.059,0.19463,13.769,-10.198,-0.70181,10.044,4.7765,-0.35149,8.2974,-2.7416,-13.315,6.9129,-2.1827,-6.4866,-3.4188,-0.57433,-1.602,-1.7213,-0.81931,2.6139,-3.3139,-4.198,-9.4032,-4.2817,1.7979,-2.7643,-2.4387,-1.1604,-1.3655,-2.3,1.0125,-4.1232,-1.4572,-1.363,-0.53699,-4.3284,-0.6681
